primary_key,Codes,livestock,year,quantity
92260,171110641,Sheep,1989,- -
92261,171110641,Sheep,1999,- -
92262,171110641,Sheep,2009,- -
92263,171110641,Goats,1989,- -
92264,171110641,Goats,1999,- -
92265,171110641,Goats,2009,- -
92266,171110641,Equidae,1989,- -
92267,171110641,Equidae,1999,- -
92268,171110641,Equidae,2009,- -
92269,171110641,Poultry,1989,- -
92270,171110641,Poultry,1999,- -
92271,171110641,Poultry,2009,- -
92272,171110641,Rabbits,1989,- -
92273,171110641,Rabbits,1999,- -
92274,171110641,Rabbits,2009,- -
92275,171110642,Cattle,1989,- -
92276,171110642,Cattle,1999,- -
92277,171110642,Cattle,2009,- -
92278,171110642,Pigs,1989,- -
92279,171110642,Pigs,1999,- -
92280,171110642,Pigs,2009,- -
92281,171110642,Sheep,1989,- -
92282,171110642,Sheep,1999,- -
92283,171110642,Sheep,2009,- -
92284,171110642,Goats,1989,- -
92285,171110642,Goats,1999,- -
92286,171110642,Goats,2009,- -
92287,171110642,Equidae,1989,- -
92288,171110642,Equidae,1999,- -
92289,171110642,Equidae,2009,- -
92290,171110642,Poultry,1989,- -
92291,171110642,Poultry,1999,- -
92292,171110642,Poultry,2009,- -
92293,171110642,Rabbits,1989,- -
92294,171110642,Rabbits,1999,- -
92295,171110642,Rabbits,2009,- -
92296,171110643,Cattle,1989,- -
92297,171110643,Cattle,1999,- -
92298,171110643,Cattle,2009,- -
92299,171110643,Pigs,1989,- -
92300,171110643,Pigs,1999,- -
92301,171110643,Pigs,2009,- -
92302,171110643,Sheep,1989,- -
92303,171110643,Sheep,1999,- -
92304,171110643,Sheep,2009,- -
92305,171110643,Goats,1989,- -
92306,171110643,Goats,1999,- -
92307,171110643,Goats,2009,- -
92308,171110643,Equidae,1989,- -
92309,171110643,Equidae,1999,- -
92310,171110643,Equidae,2009,- -
92311,171110643,Poultry,1989,- -
92312,171110643,Poultry,1999,- -
92313,171110643,Poultry,2009,- -
92314,171110643,Rabbits,1989,- -
92315,171110643,Rabbits,1999,- -
92316,171110643,Rabbits,2009,- -
92317,171110644,Cattle,1989,- -
92318,171110644,Cattle,1999,- -
92319,171110644,Cattle,2009,- -
92320,171110644,Pigs,1989,- -
92321,171110644,Pigs,1999,- -
92322,171110644,Pigs,2009,- -
92323,171110644,Sheep,1989,- -
92324,171110644,Sheep,1999,- -
92325,171110644,Sheep,2009,- -
92326,171110644,Goats,1989,- -
92327,171110644,Goats,1999,- -
92328,171110644,Goats,2009,- -
92329,171110644,Equidae,1989,- -
92330,171110644,Equidae,1999,- -
92331,171110644,Equidae,2009,- -
92332,171110644,Poultry,1989,- -
92333,171110644,Poultry,1999,- -
92334,171110644,Poultry,2009,- -
92335,171110644,Rabbits,1989,- -
92336,171110644,Rabbits,1999,- -
92337,171110644,Rabbits,2009,- -
92338,171110645,Cattle,1989,- -
92339,171110645,Cattle,1999,- -
92340,171110645,Cattle,2009,- -
92341,171110645,Pigs,1989,- -
92342,171110645,Pigs,1999,- -
92343,171110645,Pigs,2009,- -
92344,171110645,Sheep,1989,- -
92345,171110645,Sheep,1999,- -
92346,171110645,Sheep,2009,- -
92347,171110645,Goats,1989,- -
92348,171110645,Goats,1999,- -
92349,171110645,Goats,2009,- -
92350,171110645,Equidae,1989,- -
92351,171110645,Equidae,1999,- -
92352,171110645,Equidae,2009,- -
92353,171110645,Poultry,1989,- -
92354,171110645,Poultry,1999,- -
92355,171110645,Poultry,2009,- -
92356,171110645,Rabbits,1989,- -
92357,171110645,Rabbits,1999,- -
92358,171110645,Rabbits,2009,- -
92359,171110646,Cattle,1989,- -
92360,171110646,Cattle,1999,- -
92361,171110646,Cattle,2009,- -
92362,171110646,Pigs,1989,- -
92363,171110646,Pigs,1999,- -
92364,171110646,Pigs,2009,- -
92365,171110646,Sheep,1989,- -
92366,171110646,Sheep,1999,- -
92367,171110646,Sheep,2009,- -
92368,171110646,Goats,1989,- -
92369,171110646,Goats,1999,- -
92370,171110646,Goats,2009,- -
92371,171110646,Equidae,1989,- -
92372,171110646,Equidae,1999,- -
92373,171110646,Equidae,2009,- -
92374,171110646,Poultry,1989,- -
92375,171110646,Poultry,1999,- -
92376,171110646,Poultry,2009,- -
92377,171110646,Rabbits,1989,- -
92378,171110646,Rabbits,1999,- -
92379,171110646,Rabbits,2009,- -
92380,171110647,Cattle,1989,- -
92381,171110647,Cattle,1999,- -
92382,171110647,Cattle,2009,- -
92383,171110647,Pigs,1989,- -
92384,171110647,Pigs,1999,- -
92385,171110647,Pigs,2009,- -
92386,171110647,Sheep,1989,- -
92387,171110647,Sheep,1999,- -
92388,171110647,Sheep,2009,- -
92389,171110647,Goats,1989,- -
92390,171110647,Goats,1999,- -
92391,171110647,Goats,2009,- -
92392,171110647,Equidae,1989,- -
92393,171110647,Equidae,1999,- -
92394,171110647,Equidae,2009,- -
92395,171110647,Poultry,1989,- -
92396,171110647,Poultry,1999,- -
92397,171110647,Poultry,2009,- -
92398,171110647,Rabbits,1989,- -
92399,171110647,Rabbits,1999,- -
92400,171110647,Rabbits,2009,- -
92401,171110648,Cattle,1989,- -
92402,171110648,Cattle,1999,- -
92403,171110648,Cattle,2009,- -
92404,171110648,Pigs,1989,- -
92405,171110648,Pigs,1999,- -
92406,171110648,Pigs,2009,- -
92407,171110648,Sheep,1989,- -
92408,171110648,Sheep,1999,- -
92409,171110648,Sheep,2009,- -
92410,171110648,Goats,1989,- -
92411,171110648,Goats,1999,- -
92412,171110648,Goats,2009,- -
92413,171110648,Equidae,1989,- -
92414,171110648,Equidae,1999,- -
92415,171110648,Equidae,2009,- -
92416,171110648,Poultry,1989,- -
92417,171110648,Poultry,1999,- -
92418,171110648,Poultry,2009,- -
92419,171110648,Rabbits,1989,- -
92420,171110648,Rabbits,1999,- -
92421,171110648,Rabbits,2009,- -
92422,171110649,Cattle,1989,- -
92423,171110649,Cattle,1999,- -
92424,171110649,Cattle,2009,- -
92425,171110649,Pigs,1989,- -
92426,171110649,Pigs,1999,- -
92427,171110649,Pigs,2009,- -
92428,171110649,Sheep,1989,- -
92429,171110649,Sheep,1999,- -
92430,171110649,Sheep,2009,- -
92431,171110649,Goats,1989,- -
92432,171110649,Goats,1999,- -
92433,171110649,Goats,2009,- -
92434,171110649,Equidae,1989,- -
92435,171110649,Equidae,1999,- -
92436,171110649,Equidae,2009,- -
92437,171110649,Poultry,1989,- -
92438,171110649,Poultry,1999,- -
92439,171110649,Poultry,2009,- -
92440,171110649,Rabbits,1989,- -
92441,171110649,Rabbits,1999,- -
92442,171110649,Rabbits,2009,- -
92443,171110650,Cattle,1989,- -
92444,171110650,Cattle,1999,- -
92445,171110650,Cattle,2009,- -
92446,171110650,Pigs,1989,- -
92447,171110650,Pigs,1999,- -
92448,171110650,Pigs,2009,- -
92449,171110650,Sheep,1989,- -
92450,171110650,Sheep,1999,- -
92451,171110650,Sheep,2009,- -
92452,171110650,Goats,1989,- -
92453,171110650,Goats,1999,- -
92454,171110650,Goats,2009,- -
92455,171110650,Equidae,1989,- -
92456,171110650,Equidae,1999,- -
92457,171110650,Equidae,2009,- -
92458,171110650,Poultry,1989,- -
92459,171110650,Poultry,1999,- -
92460,171110650,Poultry,2009,- -
92461,171110650,Rabbits,1989,- -
92462,171110650,Rabbits,1999,- -
92463,171110650,Rabbits,2009,- -
92464,171110651,Cattle,1989,- -
92465,171110651,Cattle,1999,- -
92466,171110651,Cattle,2009,- -
92467,171110651,Pigs,1989,- -
92468,171110651,Pigs,1999,- -
92469,171110651,Pigs,2009,- -
92470,171110651,Sheep,1989,- -
92471,171110651,Sheep,1999,- -
92472,171110651,Sheep,2009,- -
92473,171110651,Goats,1989,- -
92474,171110651,Goats,1999,- -
92475,171110651,Goats,2009,- -
92476,171110651,Equidae,1989,- -
92477,171110651,Equidae,1999,- -
92478,171110651,Equidae,2009,- -
92479,171110651,Poultry,1989,- -
92480,171110651,Poultry,1999,- -
92481,171110651,Poultry,2009,- -
92482,171110651,Rabbits,1989,- -
92483,171110651,Rabbits,1999,- -
92484,171110651,Rabbits,2009,- -
92485,171110652,Cattle,1989,- -
92486,171110652,Cattle,1999,- -
92487,171110652,Cattle,2009,- -
92488,171110652,Pigs,1989,- -
92489,171110652,Pigs,1999,- -
92490,171110652,Pigs,2009,- -
92491,171110652,Sheep,1989,- -
92492,171110652,Sheep,1999,- -
92493,171110652,Sheep,2009,- -
92494,171110652,Goats,1989,- -
92495,171110652,Goats,1999,- -
92496,171110652,Goats,2009,- -
92497,171110652,Equidae,1989,- -
92498,171110652,Equidae,1999,- -
92499,171110652,Equidae,2009,- -
92500,171110652,Poultry,1989,- -
92501,171110652,Poultry,1999,- -
92502,171110652,Poultry,2009,- -
92503,171110652,Rabbits,1989,- -
92504,171110652,Rabbits,1999,- -
92505,171110652,Rabbits,2009,- -
92506,171110653,Cattle,1989,- -
92507,171110653,Cattle,1999,- -
92508,171110653,Cattle,2009,- -
92509,171110653,Pigs,1989,- -
92510,171110653,Pigs,1999,- -
92511,171110653,Pigs,2009,- -
92512,171110653,Sheep,1989,- -
92513,171110653,Sheep,1999,- -
92514,171110653,Sheep,2009,- -
92515,171110653,Goats,1989,- -
92516,171110653,Goats,1999,- -
92517,171110653,Goats,2009,- -
92518,171110653,Equidae,1989,- -
92519,171110653,Equidae,1999,- -
92520,171110653,Equidae,2009,- -
92521,171110653,Poultry,1989,- -
92522,171110653,Poultry,1999,- -
92523,171110653,Poultry,2009,- -
92524,171110653,Rabbits,1989,- -
92525,171110653,Rabbits,1999,- -
92526,171110653,Rabbits,2009,- -
92527,171110654,Cattle,1989,- -
92528,171110654,Cattle,1999,- -
92529,171110654,Cattle,2009,- -
92530,171110654,Pigs,1989,- -
92531,171110654,Pigs,1999,- -
92532,171110654,Pigs,2009,- -
92533,171110654,Sheep,1989,- -
92534,171110654,Sheep,1999,- -
92535,171110654,Sheep,2009,- -
92536,171110654,Goats,1989,- -
92537,171110654,Goats,1999,- -
92538,171110654,Goats,2009,- -
92539,171110654,Equidae,1989,- -
92540,171110654,Equidae,1999,- -
92541,171110654,Equidae,2009,- -
92542,171110654,Poultry,1989,- -
92543,171110654,Poultry,1999,- -
92544,171110654,Poultry,2009,- -
92545,171110654,Rabbits,1989,- -
92546,171110654,Rabbits,1999,- -
92547,171110654,Rabbits,2009,- -
92548,171110655,Cattle,1989,- -
92549,171110655,Cattle,1999,- -
92550,171110655,Cattle,2009,- -
92551,171110655,Pigs,1989,- -
92552,171110655,Pigs,1999,- -
92553,171110655,Pigs,2009,- -
92554,171110655,Sheep,1989,- -
92555,171110655,Sheep,1999,- -
92556,171110655,Sheep,2009,- -
92557,171110655,Goats,1989,- -
92558,171110655,Goats,1999,- -
92559,171110655,Goats,2009,- -
92560,171110655,Equidae,1989,- -
92561,171110655,Equidae,1999,- -
92562,171110655,Equidae,2009,- -
92563,171110655,Poultry,1989,- -
92564,171110655,Poultry,1999,- -
92565,171110655,Poultry,2009,- -
92566,171110655,Rabbits,1989,- -
92567,171110655,Rabbits,1999,- -
92568,171110655,Rabbits,2009,- -
92569,171110656,Cattle,1989,- -
92570,171110656,Cattle,1999,- -
92571,171110656,Cattle,2009,- -
92572,171110656,Pigs,1989,- -
92573,171110656,Pigs,1999,- -
92574,171110656,Pigs,2009,- -
92575,171110656,Sheep,1989,- -
92576,171110656,Sheep,1999,- -
92577,171110656,Sheep,2009,- -
92578,171110656,Goats,1989,- -
92579,171110656,Goats,1999,- -
92580,171110656,Goats,2009,- -
92581,171110656,Equidae,1989,- -
92582,171110656,Equidae,1999,- -
92583,171110656,Equidae,2009,- -
92584,171110656,Poultry,1989,- -
92585,171110656,Poultry,1999,- -
92586,171110656,Poultry,2009,- -
92587,171110656,Rabbits,1989,- -
92588,171110656,Rabbits,1999,- -
92589,171110656,Rabbits,2009,- -
92590,171110657,Cattle,1989,- -
92591,171110657,Cattle,1999,- -
92592,171110657,Cattle,2009,- -
92593,171110657,Pigs,1989,- -
92594,171110657,Pigs,1999,- -
92595,171110657,Pigs,2009,- -
92596,171110657,Sheep,1989,- -
92597,171110657,Sheep,1999,- -
92598,171110657,Sheep,2009,- -
92599,171110657,Goats,1989,- -
92600,171110657,Goats,1999,- -
92601,171110657,Goats,2009,- -
92602,171110657,Equidae,1989,- -
92603,171110657,Equidae,1999,- -
92604,171110657,Equidae,2009,- -
92605,171110657,Poultry,1989,- -
92606,171110657,Poultry,1999,- -
92607,171110657,Poultry,2009,- -
92608,171110657,Rabbits,1989,- -
92609,171110657,Rabbits,1999,- -
92610,171110657,Rabbits,2009,- -
92611,171110658,Cattle,1989,- -
92612,171110658,Cattle,1999,- -
92613,171110658,Cattle,2009,- -
92614,171110658,Pigs,1989,- -
92615,171110658,Pigs,1999,- -
92616,171110658,Pigs,2009,- -
92617,171110658,Sheep,1989,- -
92618,171110658,Sheep,1999,- -
92619,171110658,Sheep,2009,- -
92620,171110658,Goats,1989,- -
92621,171110658,Goats,1999,- -
92622,171110658,Goats,2009,- -
92623,171110658,Equidae,1989,- -
92624,171110658,Equidae,1999,- -
92625,171110658,Equidae,2009,- -
92626,171110658,Poultry,1989,- -
92627,171110658,Poultry,1999,- -
92628,171110658,Poultry,2009,- -
92629,171110658,Rabbits,1989,- -
92630,171110658,Rabbits,1999,- -
92631,171110658,Rabbits,2009,- -
92632,171110659,Cattle,1989,- -
92633,171110659,Cattle,1999,- -
92634,171110659,Cattle,2009,- -
92635,171110659,Pigs,1989,- -
92636,171110659,Pigs,1999,- -
92637,171110659,Pigs,2009,- -
92638,171110659,Sheep,1989,- -
92639,171110659,Sheep,1999,- -
92640,171110659,Sheep,2009,- -
92641,171110659,Goats,1989,- -
92642,171110659,Goats,1999,- -
92643,171110659,Goats,2009,- -
92644,171110659,Equidae,1989,- -
92645,171110659,Equidae,1999,- -
92646,171110659,Equidae,2009,- -
92647,171110659,Poultry,1989,- -
92648,171110659,Poultry,1999,- -
92649,171110659,Poultry,2009,- -
92650,171110659,Rabbits,1989,- -
92651,171110659,Rabbits,1999,- -
92652,171110659,Rabbits,2009,- -
92653,171110660,Cattle,1989,- -
92654,171110660,Cattle,1999,- -
92655,171110660,Cattle,2009,- -
92656,171110660,Pigs,1989,- -
92657,171110660,Pigs,1999,- -
92658,171110660,Pigs,2009,- -
92659,171110660,Sheep,1989,- -
92660,171110660,Sheep,1999,- -
92661,171110660,Sheep,2009,- -
92662,171110660,Goats,1989,- -
92663,171110660,Goats,1999,- -
92664,171110660,Goats,2009,- -
92665,171110660,Equidae,1989,- -
92666,171110660,Equidae,1999,- -
92667,171110660,Equidae,2009,- -
92668,171110660,Poultry,1989,- -
92669,171110660,Poultry,1999,- -
92670,171110660,Poultry,2009,- -
92671,171110660,Rabbits,1989,- -
92672,171110660,Rabbits,1999,- -
92673,171110660,Rabbits,2009,- -
92674,171110661,Cattle,1989,- -
92675,171110661,Cattle,1999,- -
92676,171110661,Cattle,2009,- -
92677,171110661,Pigs,1989,- -
92678,171110661,Pigs,1999,- -
92679,171110661,Pigs,2009,- -
92680,171110661,Sheep,1989,- -
92681,171110661,Sheep,1999,- -
92682,171110661,Sheep,2009,- -
92683,171110661,Goats,1989,- -
92684,171110661,Goats,1999,- -
92685,171110661,Goats,2009,- -
92686,171110661,Equidae,1989,- -
92687,171110661,Equidae,1999,- -
92688,171110661,Equidae,2009,- -
92689,171110661,Poultry,1989,- -
92690,171110661,Poultry,1999,- -
92691,171110661,Poultry,2009,- -
92692,171110661,Rabbits,1989,- -
92693,171110661,Rabbits,1999,- -
92694,171110661,Rabbits,2009,- -
92695,171110662,Cattle,1989,- -
92696,171110662,Cattle,1999,- -
92697,171110662,Cattle,2009,- -
92698,171110662,Pigs,1989,- -
92699,171110662,Pigs,1999,- -
92700,171110662,Pigs,2009,- -
92701,171110662,Sheep,1989,- -
92702,171110662,Sheep,1999,- -
92703,171110662,Sheep,2009,- -
92704,171110662,Goats,1989,- -
92705,171110662,Goats,1999,- -
92706,171110662,Goats,2009,- -
92707,171110662,Equidae,1989,- -
92708,171110662,Equidae,1999,- -
92709,171110662,Equidae,2009,- -
92710,171110662,Poultry,1989,- -
92711,171110662,Poultry,1999,- -
92712,171110662,Poultry,2009,- -
92713,171110662,Rabbits,1989,- -
92714,171110662,Rabbits,1999,- -
92715,171110662,Rabbits,2009,- -
92716,171110663,Cattle,1989,- -
92717,171110663,Cattle,1999,- -
92718,171110663,Cattle,2009,- -
92719,171110663,Pigs,1989,- -
92720,171110663,Pigs,1999,- -
92721,171110663,Pigs,2009,- -
92722,171110663,Sheep,1989,- -
92723,171110663,Sheep,1999,- -
92724,171110663,Sheep,2009,- -
92725,171110663,Goats,1989,- -
92726,171110663,Goats,1999,- -
92727,171110663,Goats,2009,- -
92728,171110663,Equidae,1989,- -
92729,171110663,Equidae,1999,- -
92730,171110663,Equidae,2009,- -
92731,171110663,Poultry,1989,- -
92732,171110663,Poultry,1999,- -
92733,171110663,Poultry,2009,- -
92734,171110663,Rabbits,1989,- -
92735,171110663,Rabbits,1999,- -
92736,171110663,Rabbits,2009,- -
92737,171110664,Cattle,1989,- -
92738,171110664,Cattle,1999,- -
92739,171110664,Cattle,2009,- -
92740,171110664,Pigs,1989,- -
92741,171110664,Pigs,1999,- -
92742,171110664,Pigs,2009,- -
92743,171110664,Sheep,1989,- -
92744,171110664,Sheep,1999,- -
92745,171110664,Sheep,2009,- -
92746,171110664,Goats,1989,- -
92747,171110664,Goats,1999,- -
92748,171110664,Goats,2009,- -
92749,171110664,Equidae,1989,- -
92750,171110664,Equidae,1999,- -
92751,171110664,Equidae,2009,- -
92752,171110664,Poultry,1989,- -
92753,171110664,Poultry,1999,- -
92754,171110664,Poultry,2009,- -
92755,171110664,Rabbits,1989,- -
92756,171110664,Rabbits,1999,- -
92757,171110664,Rabbits,2009,- -
92758,171110665,Cattle,1989,- -
92759,171110665,Cattle,1999,- -
92760,171110665,Cattle,2009,- -
92761,171110665,Pigs,1989,- -
92762,171110665,Pigs,1999,- -
92763,171110665,Pigs,2009,- -
92764,171110665,Sheep,1989,- -
92765,171110665,Sheep,1999,- -
92766,171110665,Sheep,2009,- -
92767,171110665,Goats,1989,- -
92768,171110665,Goats,1999,- -
92769,171110665,Goats,2009,- -
92770,171110665,Equidae,1989,- -
92771,171110665,Equidae,1999,- -
92772,171110665,Equidae,2009,- -
92773,171110665,Poultry,1989,- -
92774,171110665,Poultry,1999,- -
92775,171110665,Poultry,2009,- -
92776,171110665,Rabbits,1989,- -
92777,171110665,Rabbits,1999,- -
92778,171110665,Rabbits,2009,- -
92779,171110666,Cattle,1989,- -
92780,171110666,Cattle,1999,- -
92781,171110666,Cattle,2009,- -
92782,171110666,Pigs,1989,- -
92783,171110666,Pigs,1999,- -
92784,171110666,Pigs,2009,- -
92785,171110666,Sheep,1989,- -
92786,171110666,Sheep,1999,- -
92787,171110666,Sheep,2009,- -
92788,171110666,Goats,1989,- -
92789,171110666,Goats,1999,- -
92790,171110666,Goats,2009,- -
92791,171110666,Equidae,1989,- -
92792,171110666,Equidae,1999,- -
92793,171110666,Equidae,2009,- -
92794,171110666,Poultry,1989,- -
92795,171110666,Poultry,1999,- -
92796,171110666,Poultry,2009,- -
92797,171110666,Rabbits,1989,- -
92798,171110666,Rabbits,1999,- -
92799,171110666,Rabbits,2009,- -
92800,171110667,Cattle,1989,- -
92801,171110667,Cattle,1999,- -
92802,171110667,Cattle,2009,- -
92803,171110667,Pigs,1989,- -
92804,171110667,Pigs,1999,- -
92805,171110667,Pigs,2009,- -
92806,171110667,Sheep,1989,- -
92807,171110667,Sheep,1999,- -
92808,171110667,Sheep,2009,- -
92809,171110667,Goats,1989,- -
92810,171110667,Goats,1999,- -
92811,171110667,Goats,2009,- -
92812,171110667,Equidae,1989,- -
92813,171110667,Equidae,1999,- -
92814,171110667,Equidae,2009,- -
92815,171110667,Poultry,1989,- -
92816,171110667,Poultry,1999,- -
92817,171110667,Poultry,2009,- -
92818,171110667,Rabbits,1989,- -
92819,171110667,Rabbits,1999,- -
92820,171110667,Rabbits,2009,- -
92821,1711107,Cattle,1989,5896
92822,1711107,Cattle,1999,2778
92823,1711107,Cattle,2009,2340
92824,1711107,Pigs,1989,13078
92825,1711107,Pigs,1999,406
92826,1711107,Pigs,2009,110
92827,1711107,Sheep,1989,14371
92828,1711107,Sheep,1999,8115
92829,1711107,Sheep,2009,4483
92830,1711107,Goats,1989,1842
92831,1711107,Goats,1999,551
92832,1711107,Goats,2009,984
92833,1711107,Equidae,1989,296
92834,1711107,Equidae,1999,188
92835,1711107,Equidae,2009,109
92836,1711107,Poultry,1989,100694
92837,1711107,Poultry,1999,272967
92838,1711107,Poultry,2009,341428
92839,1711107,Rabbits,1989,1368
92840,1711107,Rabbits,1999,1675
92841,1711107,Rabbits,2009,441
92842,171110701,Cattle,1989,107
92843,171110701,Cattle,1999,- -
92844,171110701,Cattle,2009,- -
92845,171110701,Pigs,1989,- -
92846,171110701,Pigs,1999,- -
92847,171110701,Pigs,2009,- -
92848,171110701,Sheep,1989,201
92849,171110701,Sheep,1999,416
92850,171110701,Sheep,2009,33
92851,171110701,Goats,1989,- -
92852,171110701,Goats,1999,- -
92853,171110701,Goats,2009,- -
92854,171110701,Equidae,1989,- -
92855,171110701,Equidae,1999,- -
92856,171110701,Equidae,2009,- -
92857,171110701,Poultry,1989,178
92858,171110701,Poultry,1999,113
92859,171110701,Poultry,2009,67
92860,171110701,Rabbits,1989,20
92861,171110701,Rabbits,1999,36
92862,171110701,Rabbits,2009,24
92863,171110702,Cattle,1989,502
92864,171110702,Cattle,1999,517
92865,171110702,Cattle,2009,293
92866,171110702,Pigs,1989,9245
92867,171110702,Pigs,1999,27
92868,171110702,Pigs,2009,72
92869,171110702,Sheep,1989,2203
92870,171110702,Sheep,1999,1863
92871,171110702,Sheep,2009,723
92872,171110702,Goats,1989,144
92873,171110702,Goats,1999,77
92874,171110702,Goats,2009,162
92875,171110702,Equidae,1989,41
92876,171110702,Equidae,1999,49
92877,171110702,Equidae,2009,46
92878,171110702,Poultry,1989,2285
92879,171110702,Poultry,1999,3042
92880,171110702,Poultry,2009,339512
92881,171110702,Rabbits,1989,187
92882,171110702,Rabbits,1999,501
92883,171110702,Rabbits,2009,238
92884,171110703,Cattle,1989,51
92885,171110703,Cattle,1999,- -
92886,171110703,Cattle,2009,- -
92887,171110703,Pigs,1989,24
92888,171110703,Pigs,1999,- -
92889,171110703,Pigs,2009,- -
92890,171110703,Sheep,1989,638
92891,171110703,Sheep,1999,- -
92892,171110703,Sheep,2009,- -
92893,171110703,Goats,1989,- -
92894,171110703,Goats,1999,- -
92895,171110703,Goats,2009,- -
92896,171110703,Equidae,1989,- -
92897,171110703,Equidae,1999,- -
92898,171110703,Equidae,2009,- -
92899,171110703,Poultry,1989,161
92900,171110703,Poultry,1999,- -
92901,171110703,Poultry,2009,- -
92902,171110703,Rabbits,1989,16
92903,171110703,Rabbits,1999,- -
92904,171110703,Rabbits,2009,- -
92905,171110704,Cattle,1989,540
92906,171110704,Cattle,1999,- -
92907,171110704,Cattle,2009,- -
92908,171110704,Pigs,1989,815
92909,171110704,Pigs,1999,- -
92910,171110704,Pigs,2009,- -
92911,171110704,Sheep,1989,494
92912,171110704,Sheep,1999,- -
92913,171110704,Sheep,2009,- -
92914,171110704,Goats,1989,85
92915,171110704,Goats,1999,- -
92916,171110704,Goats,2009,- -
92917,171110704,Equidae,1989,11
92918,171110704,Equidae,1999,- -
92919,171110704,Equidae,2009,- -
92920,171110704,Poultry,1989,936
92921,171110704,Poultry,1999,- -
92922,171110704,Poultry,2009,- -
92923,171110704,Rabbits,1989,128
92924,171110704,Rabbits,1999,- -
92925,171110704,Rabbits,2009,- -
92926,171110705,Cattle,1989,178
92927,171110705,Cattle,1999,43
92928,171110705,Cattle,2009,61
92929,171110705,Pigs,1989,103
92930,171110705,Pigs,1999,- -
92931,171110705,Pigs,2009,- -
92932,171110705,Sheep,1989,1432
92933,171110705,Sheep,1999,641
92934,171110705,Sheep,2009,353
92935,171110705,Goats,1989,255
92936,171110705,Goats,1999,70
92937,171110705,Goats,2009,- -
92938,171110705,Equidae,1989,71
92939,171110705,Equidae,1999,25
92940,171110705,Equidae,2009,- -
92941,171110705,Poultry,1989,59054
92942,171110705,Poultry,1999,15121
92943,171110705,Poultry,2009,109
92944,171110705,Rabbits,1989,180
92945,171110705,Rabbits,1999,- -
92946,171110705,Rabbits,2009,- -
92947,171110706,Cattle,1989,500
92948,171110706,Cattle,1999,- -
92949,171110706,Cattle,2009,273
92950,171110706,Pigs,1989,59
92951,171110706,Pigs,1999,10
92952,171110706,Pigs,2009,- -
92953,171110706,Sheep,1989,119
92954,171110706,Sheep,1999,- -
92955,171110706,Sheep,2009,51
92956,171110706,Goats,1989,- -
92957,171110706,Goats,1999,- -
92958,171110706,Goats,2009,3
92959,171110706,Equidae,1989,40
92960,171110706,Equidae,1999,3
92961,171110706,Equidae,2009,- -
92962,171110706,Poultry,1989,667
92963,171110706,Poultry,1999,398
92964,171110706,Poultry,2009,38
92965,171110706,Rabbits,1989,105
92966,171110706,Rabbits,1999,263
92967,171110706,Rabbits,2009,20
92968,171110707,Cattle,1989,1306
92969,171110707,Cattle,1999,1058
92970,171110707,Cattle,2009,221
92971,171110707,Pigs,1989,1117
92972,171110707,Pigs,1999,64
92973,171110707,Pigs,2009,- -
92974,171110707,Sheep,1989,3041
92975,171110707,Sheep,1999,2325
92976,171110707,Sheep,2009,1473
92977,171110707,Goats,1989,599
92978,171110707,Goats,1999,89
92979,171110707,Goats,2009,692
92980,171110707,Equidae,1989,39
92981,171110707,Equidae,1999,43
92982,171110707,Equidae,2009,15
92983,171110707,Poultry,1989,2369
92984,171110707,Poultry,1999,3203
92985,171110707,Poultry,2009,761
92986,171110707,Rabbits,1989,276
92987,171110707,Rabbits,1999,620
92988,171110707,Rabbits,2009,33
92989,171110708,Cattle,1989,1144
92990,171110708,Cattle,1999,302
92991,171110708,Cattle,2009,68
92992,171110708,Pigs,1989,646
92993,171110708,Pigs,1999,252
92994,171110708,Pigs,2009,21
92995,171110708,Sheep,1989,991
92996,171110708,Sheep,1999,922
92997,171110708,Sheep,2009,666
92998,171110708,Goats,1989,201
92999,171110708,Goats,1999,139
93000,171110708,Goats,2009,62
93001,171110708,Equidae,1989,31
93002,171110708,Equidae,1999,12
93003,171110708,Equidae,2009,2
93004,171110708,Poultry,1989,32643
93005,171110708,Poultry,1999,250213
93006,171110708,Poultry,2009,418
93007,171110708,Rabbits,1989,205
93008,171110708,Rabbits,1999,59
93009,171110708,Rabbits,2009,104
93010,171110709,Cattle,1989,- -
93011,171110709,Cattle,1999,- -
93012,171110709,Cattle,2009,- -
93013,171110709,Pigs,1989,- -
93014,171110709,Pigs,1999,- -
93015,171110709,Pigs,2009,- -
93016,171110709,Sheep,1989,- -
93017,171110709,Sheep,1999,- -
93018,171110709,Sheep,2009,- -
93019,171110709,Goats,1989,- -
93020,171110709,Goats,1999,- -
93021,171110709,Goats,2009,- -
93022,171110709,Equidae,1989,- -
93023,171110709,Equidae,1999,- -
93024,171110709,Equidae,2009,- -
93025,171110709,Poultry,1989,- -
93026,171110709,Poultry,1999,- -
93027,171110709,Poultry,2009,- -
93028,171110709,Rabbits,1989,- -
93029,171110709,Rabbits,1999,- -
93030,171110709,Rabbits,2009,- -
93031,171110710,Cattle,1989,449
93032,171110710,Cattle,1999,- -
93033,171110710,Cattle,2009,- -
93034,171110710,Pigs,1989,25
93035,171110710,Pigs,1999,- -
93036,171110710,Pigs,2009,- -
93037,171110710,Sheep,1989,1522
93038,171110710,Sheep,1999,- -
93039,171110710,Sheep,2009,- -
93040,171110710,Goats,1989,141
93041,171110710,Goats,1999,- -
